Dealer Code,Name,City,State,Pincode,Fuel Price,Latitude,Longitude
183669,MAA TRIPURSUNDARI HIGHWAY DIESELS,CHANDIA,Madhya Pradesh,484661,93.02,23.647549,80.717989
183670,SHREE SAMARTH AUTOMOBILE,SATANA,Maharashtra,423204,90.89,20.283357,74.440479
183671,SPS PETROLEUM,BHOPAL,Madhya Pradesh,462024,91.92,23.201852,77.354661
183685,GAUTAM FILLING CENTRE,HARAUA,Uttar Pradesh,221105,88.38,25.39049,82.888361
183686,KULBIR SINGH SURESH KUMAR,SRIGANGANAGAR,Rajasthan,335040,91.85,29.761132,73.545729
183692,KALSHETTI HIGHWAY SERVICE,YENEGUR,Maharashtra,413604,,17.856833,76.450617
183693,N D PATIL PETROLEUM,NANDANI,Maharashtra,416102,90.65,16.731866,74.542686
183696,SHAMBHU MAHADEV PETROLEUM,KATI,Maharashtra,413001,90.9,17.967494,75.897154
183697,SHRI GANESH PETROLEUM,MANDLA,Madhya Pradesh,481995,93.65,22.446129,80.733404
183700,SHREE LUMBARAM FILLING STATION,OSIYAN,Rajasthan,342302,91.0,26.878409,72.711152
183702,KARNI FUELS,MAGRIWADA,Rajasthan,307514,91.72,24.578024,72.432399
183708,BHAVANI PETROLEUM,NAGARMANOLI,Karnataka,591222,91.55,16.376573,74.665088
183718,SRI PATCHAI AMMAN DEALER,PANJAPATTY,Tamil Nadu,639119,92.96,10.8313,78.315914
183723,SHYAMAL ENTERPRISES,BHILWARA,Rajasthan,311001,90.43,25.403471,74.614241
183724,BHARAT FUELLING STATION,MUZAFFARPUR,Bihar,843125,92.61,26.301128,84.914161
183725,THOPPIL FUELS,VANNAPURAM,Kerala,685607,94.92,9.990157,76.792053
183742,VISHWARAJ BHARAT PETROLEUM,OSMANABAD,Maharashtra,413526,91.83,18.568096,75.710477
183754,KESHAV ENTERPRISES,SHRIRAMPUR,Maharashtra,413709,91.16,19.622157,74.604301
183755,MANOJ FUELS,SIDHI,Madhya Pradesh,486661,93.12,24.395925,81.840659
183758,HIGHWAY STAR REFILLING CENTRE,UMMADOH,Meghalaya,793001,87.6,25.200443,92.370918
183759,MISHRA FILLING STATION,ISANAGAR,Madhya Pradesh,471315,93.1,24.855228,79.39151
183760,SHAILPUTRI MAKALSUTA FUELS,JABERA,Madhya Pradesh,470881,92.22,23.554511,79.683299
183762,SHREE FUELS,SEONI,Madhya Pradesh,480661,93.2,22.07228,79.54298
183767,AKLINGJI PETROLEUM,PALITANA,Gujarat,364270,91.77,21.543644,71.825712
183769,KALYANI PETROLEUM,IYAVA,Gujarat,382110,90.33,23.016035,72.334873
183772,CHAUDHARY TALE RAM FILLING STATION,MAHINDERGARH,Haryana,123023,88.26,27.81921,76.170616
183774,DURKASREE PETROLEUM,PANDANALLUR,Tamil Nadu,609807,93.67,11.131731,79.514811
183776,PANACHE PETROLEUM,JHANSI,Uttar Pradesh,284001,87.67,25.588207,78.834608
183791,SENTHIL FUEL SERVICES,SALEM,Tamil Nadu,636501,93.08,11.703568,77.87629
183797,HINDALKO FILLING STATION,SINGRAULI,Madhya Pradesh,486881,92.25,21.75808,79.79668
183798,KASHYAP PETROLEUM,VADAGAM,Gujarat,383307,90.72,23.326809,73.143565
183799,SUR-SHREE PETROLEUM,ROHA,Maharashtra,402109,91.11,18.424776,73.185595
183801,SRI LAXMI FILLING STATION,ARMUR,Telangana,503224,97.05,18.814066,78.317381
183802,SRI ANDAVAR & CO,VELLAKOIL,Tamil Nadu,638111,92.96,10.940156,77.707673
183803,SHIDESHWAR PETROLEUMS,MADBHAVI,Karnataka,591232,91.62,16.79884,74.961635
183804,HARIOM PETROLEUM,GODHA,Gujarat,385535,90.53,24.280288,72.013613
183805,HINGLAJ PETROLEUM,BHILADI,Gujarat,385535,90.57,24.194216,72.021489
183815,JAY SOMNATH PETROLEUM,RANGAPAR,Gujarat,363641,90.63,22.901555,70.888525
183819,SANMATI FILLING STATION,NATWALI BANSWARA,Rajasthan,327027,91.39,23.892372,74.443015
183820,EVERGREEN FILLING STATION,SAS NAGAR,Punjab,140507,88.2,31.766542,76.359455
183823,SAHIBDEEP FILLING STATION,ROOPNAGAR,Punjab,140101,88.16,30.788715,76.4678766
183824,KIRAN FILLING STATION,NARAINGARH,Haryana,134203,88.42,30.406963,77.076431
183825,SWATHI FUEL STATION,KOPPURAVURU,Andhra Pradesh,522508,97.36,16.362501,80.500977
183826,SAROJA SERVICE STATION,TADEPALLI,Andhra Pradesh,522503,97.22,16.465696,80.590209
183842,ATULYA SRISTI SERVICE STATION,BARHAIT,Jharkand,816102,93.56,24.885622,87.617287
183864,KANDHAMAL FILLING STATION,TIKABALI,Odisha,762010,94.29,20.241868,84.342342
183865,RAJA FUELS,BHOPAL,Madhya Pradesh,462023,91.92,23.27792,77.456629
183866,SHRI BALAJI TRADERS,GONDA,Uttar Pradesh,271122,87.76,27.281292,81.901927
183868,PAIVALIKE FUELS,PAIVALIKE,Kerala,671348,95.93,12.6853,74.981446
183872,NAUGAWAN FILLING STATION,NAUGAON SADAT,Uttar Pradesh,244221,88.05,29.00026,78.408983
183877,ROYAL FILLING STATION,BHANGAWA,Punjab,143149,87.79,31.6066,75.063814
183885,TAJ FUEL SERVICE,NALLUR,Karnataka,577221,92.15,14.078058,75.880892
183886,HOSANAGARA FUEL STATION,HOSANAGARA,Karnataka,577418,91.69,13.917291,75.073716
183890,BHAGAT FUELS,GILLAN (SULTANPUR LODHI),Punjab,144626,87.65,31.198973,75.209278
183891,SHRI GURU HARGOBIND SERVICE STATION,AVDAL,Punjab,143502,87.91,31.752679,75.075531
183897,SHRI BALAJI FILLING STATION,MORENA TOWN,Madhya Pradesh,476001,91.84,26.506065,78.009487
183902,YAZHINI & CO,SENDURAI,Tamil Nadu,621714,93.63,11.260541,79.180274
183903,POGULA SUJATHA FILLING STATION,HYDERABAD,Telangana,500039,95.73,17.400961,78.579936
183908,KRITIKA FILLING STATION,CHADRA,Uttar Pradesh,261001,88.04,27.668391,80.444505
183922,SRI SAKTHI FILLING STATION,TIRUVALLUR,Tamil Nadu,631203,92.87,13.112614,79.86799
183925,MODI FUELS,BOMALWAS,Madhya Pradesh,456776,92.27,23.034156,75.395073
183926,BADGARA FUELS,BATGARA,Madhya Pradesh,456776,92.52,22.855127,75.345073
183927,SHREE JAINAM PETROLEUM,NARAYANGADH,Madhya Pradesh,458001,92.76,24.27311,75.038066
183930,BABULAL & SONS,SANCHORE,Rajasthan,343041,91.75,24.755881,71.785043
183932,BAGHRAI FILLING STATION,SHEERA BASI,Uttar Pradesh,230401,88.85,25.99656631,82.01605082
183943,TRIKUTA FILLING STATION,JAMMU,Jammu & Kashmir,180012,83.36,32.696869,74.881292
183949,SANGMESHWAR PETROLEUMS,HUBLI,Karnataka,580024,90.81,15.337651,75.1116578
183965,PATIDAR FUELS,JHARKHEDA,Madhya Pradesh,466661,91.66,23.379693,77.173844
183971,V.B.H.M PETRO STATION,HASSAN,Karnataka,573201,90.79,12.994026,76.07508
183974,JOY MA MANASA PETROL PUMP,"BHAMURIA,",West Bengal,713121,92.39,23.667911,86.826006
183984,EDISON ENTERPRISES,MADURAI,Tamil Nadu,625001,93.26,9.91165,78.113167
183992,OM SHANKAR SERVICE CENTER,BHAISDEHI,Madhya Pradesh,460330,93.04,21.640509,77.652821
183993,ASHOK AUTOMOBILES,WALUNJ,Maharashtra,414006,90.59,19.004885,74.787918
183998,MASTER RAM RATAN FILLING CENTER,ATWARA CHAKOLA,Uttar Pradesh,209869,88.1,26.963307,80.184161
184001,SUDHA SERVICE STATION,KUNIGAL,Karnataka,572130,91.52,13.026151,77.035285
184002,R. R. FUELS,SINGRAULI,Madhya Pradesh,486881,92.63,24.292511,82.377209
184004,MHKS FUEL RETAIL,TEKADI,Maharashtra,441406,90.89,21.2821641,79.2346312
184005,BALAJI FUEL CENTRE,RATANPUR,Madhya Pradesh,462016,91.92,23.13855,77.487241
184009,CHAWLA PETROLEUM,CHHATRAPUR,Maharashtra,441107,91.15,21.440171,78.792085
184015,ALK PETRO,AMBALA CANTT,Haryana,133001,88.44,30.320562,76.918371
184016,MAA CHHOTI CHANDRIKA FLNG STATION,MAHOBA,Uttar Pradesh,210427,88.96,25.305702,79.905258
184017,GOPALJEE PETROLEUM,MORADABAD,Uttar Pradesh,244001,88.2,28.827253,78.85862
184020,JAGRUTI SERVICE STATION,SAMBALPUR,Odisha,768105,93.37,21.379987,84.066279
184035,VARAHI PETROLEUM,VITHALAPUR,Gujarat,382120,90.83,23.360456,72.05336
184036,GURUKRUPA PETROLEUM,VADIYA,Gujarat,364240,91.56,21.746128,71.952252
184037,KRISHNA PETROLEUM,BHALAR,Gujarat,364140,91.9,21.393043,72.069972
184038,VINAY PETROLEUM,PILUDARA,Gujarat,383120,90.59,23.470496,72.876885
184039,RISHAV PETROLEUM,KATSARHI,Bihar,843329,92.72,26.453358,85.232237
184040,ANAND HIGHWAY SERVICES,KANERIWADI,Maharashtra,416234,91.06,16.634555,74.285696
184043,ARUNAA AGENCY,CHENNAI,Tamil Nadu,600058,92.4,13.085916,80.161051
184048,ANDAVAR AGENCIES,KARATHOLUVU,Tamil Nadu,642203,93.39,10.623038,77.374266
184054,PREMIUM PETROLEUM,HASANPUR,Uttar Pradesh,244241,88.43,28.74132,78.28039
184056,HAMARA B.P.,MEERUT,Uttar Pradesh,250502,87.55,29.066731,77.488503
184060,VITTHURAJ PETROLEUM,SINNAR,Maharashtra,422103,91.01,19.856462,74.011239
184061,SASADHAR AUTO FUELS,BUNIADPUR,West Bengal,733121,92.16,25.370738,88.366013
184062,LAKSHMI SAMANVI FUELS,VISAKHAPATNAM,Andhra Pradesh,530001,96.24,17.731798,83.299565
184063,DHARMA TEJA FILLING STATION,KOTHAKOTA,Andhra Pradesh,531114,96.78,17.746896,82.689337
184065,VENKATESHAN AGENCY,KAMMAPURAM,Tamil Nadu,606103,94.39,11.47756,79.421253
184066,SRI RAJARAJESWARI AGENCY,ABHISHEGAPAKKAM,Pondicherry,605007,86.52,11.862089,79.791003
184067,TWIN CITY PETROLEUM,CUTTACK,Odisha,753011,92.68,20.407685,85.880475
184073,VIKRAM PETROLEUM,VAYAD,Rajasthan,306421,90.36,25.735475,72.964353
184076,LAKSHMI VASAVI PETROLEUMS,SANTHANUTHALAPADU,Andhra Pradesh,523225,96.58,15.54075,79.956713
184085,SHREE LAXMINARAYAN PETROLINKS,BHATPAWANI,Maharashtra,416520,92.15,15.74506,73.708958
184086,RAHUL PETROLEUMS,KABBUR VILLAGE,Karnataka,591222,91.58,16.346314,74.736667
184087,BASAVASHREE PETROLEUM,MUGALKHOD VILLAGE,Karnataka,591235,91.9,16.443689,74.963311
184091,PVS & CO,COIMBATORE,Tamil Nadu,641014,92.91,11.017427,77.039555
184092,SRI AMMAN FUEL SERVICE,CHINNASALEM,Tamil Nadu,606201,93.94,11.652613,78.894262
184093,E. R. R. FILLING STATION,ORUGONDA,Telangana,506342,95.17,18.067429,79.698525
184096,VENKATARAMANA FILLING STATION,MALLAMPALLY,Telangana,506349,95.37,18.123761,79.857201
184142,SAI BALAJI FILLING STATION,DAROOR,Telangana,505455,96.3,18.502955,79.082024
184143,SRI KOTASAKTHI FILLING STATION,NIDADAVOLU,Andhra Pradesh,534201,97.06,16.906696,81.664422
184145,SHARDA FUELS,KONI,Chhattisgarh,495001,94.03,22.163917,82.144864
184146,RANDEEP FUELS,TAMNAR,Chhattisgarh,496111,94.38,22.105848,83.440131
184147,VIJAY VALLABH KISAN SEVA KENDRA,BHOPAL,Madhya Pradesh,462010,91.92,23.289748,77.413953
184148,SAROJ PETROLEUM,DIGTHAN,Madhya Pradesh,454773,92.73,22.573419,75.484932
184149,SHRI DEV KRUPA PETROLEUM,JHABUA BYPASS,Madhya Pradesh,457661,92.89,22.80458,74.567405
184163,HARMAN HIGHWAY PETRO NARWANA,NARWANA,Haryana,126116,88.08,29.631392,76.123776
184190,NEL MUTHU & CO,TIRUPPUR,Tamil Nadu,641402,93.21,10.946046,77.718852
184191,JAYAM PETROLEUM,HUBLI,Karnataka,580028,90.81,15.297532,75.146644
184192,ELANGO'S FUEL STATION,COIMBATORE,Tamil Nadu,641407,92.79,11.076003,77.11312
184193,PAWAR PETROLEUM,DHARWAD,Karnataka,580008,90.81,15.4736534,75.0195656
184197,S B TAYADE PETROLEUM,SIRALA,Maharashtra,444704,,21.116884786,77.766678035
184199,JSK FILLING STATION,NEEM KA THANA,Rajasthan,332706,91.14,27.70861,75.59739
184200,SAMRAT PETROLEUM,SIKAR,Rajasthan,332001,91.12,27.571515,75.092816
184201,CHOUDHARY C R KHOJA FILLING STATION,"LADA KA BAS, TEH. KOTHPUTLI",Rajasthan,303119,90.78,27.5169271,76.01598
184202,VINAYAK FILLING STATION,CHURU,Rajasthan,331504,91.72,28.252052,74.567563
184209,GANGA FUELS,ANVERI,Karnataka,577243,92.22,14.060859,75.743592
184210,ROYAL  FUELS,HYDERABAD,Telangana,500064,95.7,17.35782,78.449115
184211,ANNEGOWDA PETROL BUNK,NIDAGHATTA,Karnataka,571433,91.09,12.623852,77.097609
184212,BILIGIRIRANGANATHASWAMY PRASANNA,SEEGUR,Karnataka,571102,91.37,12.415699,76.104133
184238,MAA RATAN BAA PETROLEUMS,GHOSALI,Madhya Pradesh,450551,92.61,22.153999329,76.134300232
184241,GURADDI PETROLEUMS MUDDEBIHAL,MUDDEBIHAL,Karnataka,586212,91.42,16.357443,76.127798
184248,GANPATI PETROLEUM,HANUMANGARH,Rajasthan,335801,91.73,29.553129,74.203617
184255,SURAJPUR PETROLEUM,SURAJPUR,Chhattisgarh,497229,,23.218788,82.853578
184261,JHUMMAR FUELS,BELLODI,Chhattisgarh,491222,94.19,20.80942,81.361688
184262,M.MARUTHI SETTY & SONS FILLING STN,SIRUGUPPA,Karnataka,583121,92.21,15.607743,76.893816
184269,SHRI GOPAL FILLING STATION,"JAITPURA, TEHSIL-CHOMU",Rajasthan,303704,90.23,27.130482,75.730265
184272,SHAHEED RAMDAS PETROLEUM,ANDHERA PHATTA,Maharashtra,443201,91.74,20.145385,76.222641
184273,SHIVANSH PETROLEUM,NAYA BARADWAR,Chhattisgarh,495687,93.78,22.006216,82.822882
184274,DEWANGAN FUELS,DURG,Chhattisgarh,491331,94.0,21.357644,81.272224
184277,VRAJ PETROLEUM,PAVI JETPUR,Gujarat,391160,90.76,22.331772,73.822345
184278,A.S.K.FUELS,JOLARPET,Tamil Nadu,635851,94.26,12.5746181,78.5882027
184285,SHRI GANPATI PETROLEUM,TARAPUR,Gujarat,388180,90.33,22.494965,72.640706
184286,SUMANDIYA FUEL CENTRE,PANSKURA,West Bengal,721139,91.93,22.406098,87.672778
184289,MARUTI PETROLEUM,DURG,Chhattisgarh,491001,93.58,21.237116,81.428015
184290,MEMON FUELS,CHURA,Chhattisgarh,493889,93.9,20.817028,82.203737
184299,KRISHNA ENTERPRISES,VEPADA,Andhra Pradesh,535281,96.62,18.010128,83.076966
184300,SPOORTHI PETROLEUM,KUDITHINI,Karnataka,583115,92.26,15.224147,76.770384
184310,QUALITY FUELS,RANI SAGAR,Chhattisgarh,493225,93.44,21.288942,82.037153
184311,VAIBHAV PETROLEUM,NATWADE,Maharashtra,425405,91.12,21.383976,74.958088
184315,SRI VENKATESWARA PETROL BUNK,KANAGAL,Karnataka,571187,91.31,12.564664,76.021338
184316,SHREE FUEL,RAMKARAN PAKRI,Bihar,845412,92.58,26.44144444,84.99180556
184322,JAI BADE BABA FUELS,DAMOH,Madhya Pradesh,470664,92.45,23.850669,79.567944
184323,V G RAJPUT PETROLEUM,NANDURBAR,Maharashtra,425412,91.5,21.356253,74.24722
184325,G. S. AGENCY,THAMRIAPAKKAM,Tamil Nadu,602021,92.6,13.201227858,79.967835443
184326,RAJ PETROS,RAVULAPALEM,Andhra Pradesh,533238,97.05,16.743338,81.834874
184328,BP JHANKI,JHANKI,Chhattisgarh,493661,93.43,21.078794,81.75195
184342,VISHRANT PETROLEUM,WARUD,Maharashtra,444906,92.02,21.49496,78.265809
184343,TULSI FUELS,MADHI,Gujarat,394340,90.68,21.142379,73.240535
184344,JALA SAI PETROLEUM,VANKAL,Gujarat,394430,90.62,21.437306,73.22394
184352,GANPATI BAPPA PETROLEUM,CHATARPUR,Jharkand,835230,94.04,23.113063,84.254499
184353,AISHWARYA FUEL HUB,NADOL,Rajasthan,306603,90.82,25.37626,73.43779
184355,PRAMANIK FILLING STATION,HALDIA,West Bengal,721657,91.36,22.060295,88.045873
184356,BHARAT FUEL CENTRE,GOBRU,West Bengal,721129,92.46,22.516015,87.327275
184369,SHAJ PETRO TRADERS,ELAVANASURKOTTAI,Tamil Nadu,607202,94.33,11.730501,79.18289
184370,SRI PACHAIAMMAN AGENCIES,VADAKUCHIPALAYAM,Tamil Nadu,605601,93.78,11.985002,79.535781
184371,RATHINAMARY AGENCY,KATTUMANNARKOIL,Tamil Nadu,608301,,11.266035,79.554953
184375,BHAWANI FUELS,SINGHIA,Bihar,848209,91.66,25.90533,86.091464
184377,BAJRANG PETROLEUM,SIHULIA,Bihar,845401,92.86,26.686166,84.938019
184378,SHREE BALAJI PETROLEUM,BHELANARI ROAD,Bihar,845419,92.79,26.521348,84.650081
184379,SAI SARTHAK PETROLEUM,KINHI,Maharashtra,445002,91.64,20.230264,78.698455
184380,SINDHUTAI PAWDE PETROLEUM,NANDED,Maharashtra,431605,92.02,19.190326,77.283533
184381,K.S.N.AGENCY,SIRKAZHI,Tamil Nadu,609110,93.91,11.243664,79.748437
184382,KRUPA'S PETROLEUM,MANARGUDI,Tamil Nadu,614001,93.38,10.662654,79.430698
184383,GOMATHI FUELS,PINNATHUR,Tamil Nadu,614706,93.66,10.452388,79.561222
184384,DUTTA FUEL HUB,TITABOR,Assam,785630,89.92,26.6026,94.207647
184385,MEERA PETROLEUM,WAI,Maharashtra,415517,90.93,18.007238,73.996932
184386,BALAJI PETRO SERVICE,FATTEPUR,Maharashtra,444903,91.98,21.045429,77.965709
184387,SHRI SIDDHI PETROLEUM,UNDALE,Maharashtra,415111,91.36,17.148774,74.059065
184388,ADITYA VIKRAM PETROLEUM,SHIRWAL,Maharashtra,412801,90.75,18.12692,73.981854
184390,SHARMA FILLING STATION,PARBHANI,Maharashtra,431401,92.02,19.261596,76.816162
184391,MANIAR PETROLEUM,ITALVA,Gujarat,394315,90.19,21.086381,72.965806
184392,SIDDHI FILLING CENTER,BANGALORE,Karnataka,560056,91.02,12.970597,77.490518
184395,AALO ENERGY POINT,ALONG,Arunachal Pradesh,791001,82.22,28.1760025,94.7821835
184405,VENKATESHWARA PETROLEUM,PETH NAKA,Maharashtra,415407,90.95,17.058902,74.232276
184406,AKASH PETROLEUM,TEMBHURNI,Maharashtra,431208,92.02,20.123089,75.993249
184407,SHIVKRUPA PETROLEUM,NAGAJ,Maharashtra,416403,91.03,17.026137,74.612037
184411,SRI VENKATESWARA ENTERPRISES,THIRMANPALLY SHIVAR INDALVAI,Telangana,503164,97.24,18.547059,78.252802
184412,LOKA GOPAL REDDY FILLING STATION,BODHAN,Telangana,503180,97.1,18.683318,77.965769
184419,SRI RAM FUELS,PATNA,Bihar,800023,91.52,25.6062165,85.1025451
184422,BALASORE HIGHWAY STAR,BALASORE,Odisha,756043,92.72,21.358081,86.784451
184424,HAJI MUHAMMED ALI SONS,ALATHIYUR,Kerala,676102,95.29,10.871732,75.933896
184426,D N FILLING STATION,BEHJOI,Uttar Pradesh,202410,88.03,28.396906,78.632157
184433,BHAWANIMATA KALAMNA PETROLEUM,NAGPUR,Maharashtra,440035,90.59,21.177011,79.148674
184435,SRI MAHADESHWARA FUEL STATION,SATHANUR,Karnataka,562126,91.39,12.461019,77.321743
184439,OM SAI FILLING STATION,FARRUKHABAD,Uttar Pradesh,209625,88.24,27.373166,79.591426
184443,KESHAR KUVAR FILLING STATION,FATEHPUR,Uttar Pradesh,212665,88.02,26.103336,80.441635
184444,SHIVAM SERVICE CENTER,MOTIHARI,Bihar,845401,92.86,26.626847,84.917005
184445,MAA SHIROMANI FUEL CENTRE,KURSELA,Bihar,854101,92.51,25.533950636,87.333719619
184446,SHANTI FUEL CENTRE,DALKHOLA,West Bengal,733209,92.75,25.9996331,87.853173
184447,MATESHREE SIDDHESHWARI FILLING STN,MADHOGANJ,Uttar Pradesh,241303,88.41,27.122958,80.114951
184448,R.C FILLING STATION,MUZAFFARPUR,Bihar,842001,92.15,26.145736,85.360483
184449,PERFECT FUELING CENTRE,HALLIDAYGANJ,Meghalaya,794104,87.06,25.725627,89.901632
184450,PRAMILA FUEL,NALBARI,Assam,781335,90.1,26.449956,91.418471
184451,SIDDHARTH SERVICE STATION,GAYGHAT (MURARPUR),Bihar,845422,92.89,26.599859,84.788717
184452,GAJANAN PETROLEUM,PENNUR,Maharashtra,413001,90.72,17.785872,75.536611
184456,SHIVTHARE PETROLEUM,BHOLI,Maharashtra,415526,90.78,18.119445,74.020767
184458,OM JAI BAJARANG PETROLEUM,NARSINGHPUR,Madhya Pradesh,487110,92.26,22.903476,79.19565
184459,MAA MAHAMAYA PETROLEUM,RAMPUR BAGHELAN,Madhya Pradesh,485115,93.42,24.500269,81.111912
184465,KOTHIWALA PETROLEUM,HANSOT,Gujarat,393030,90.9,21.589973,72.833828
184466,PREET PETROLEUM,DHANETI,Gujarat,370020,90.34,23.264076,69.932232
184467,SIVA FUELS,KARTHIKAPALLY,Kerala,690516,95.29,9.258033,76.426296
184468,J.D.SINGH FUELS,MADNAPUR,Uttar Pradesh,242301,87.72,27.84316,79.674302
184477,NAV DURGA ENTERPRISES,LAKSAR,Uttrakhand,247663,87.47,29.716131,78.003537
184480,J S K REFILLING CENTRE,SRICHANDANPUR,West Bengal,722142,92.03,23.472833,87.174771
184483,JOY FUEL STATION,NAGAON,Assam,782001,90.7,26.358831,92.655123
184487,SAVITA PETROLEUM,"DEOTHAN, TAL - AKOLE",Maharashtra,422601,91.46,19.618483,74.041989
184488,SONAI PETROLEUM,SAKURDE,Maharashtra,412303,90.64,18.293778,74.115652
184489,SHANKAR PARVATI PETROLEUM,"TAKALIMIYA, TAL. RAHURI",Maharashtra,413716,91.02,19.451111,74.664668
184491,OM SHREE SAI PETROLEUM,NAVI SIGNALI,Gujarat,389210,90.84,23.154412,74.01793
184492,RAJA PETROLEUM,CHANDRAPUR,Gujarat,363621,90.46,22.5898901,70.9754375
184493,AEKTA PETROLEUM,JASDAN,Gujarat,360050,90.47,22.0289,71.2154
184509,SHRI NARAYAN FILLING STATION,JAIPUR,Rajasthan,302029,90.24,26.776495,75.764498
184512,R R PETRO SERVICE,THALI,Rajasthan,322201,91.06,26.506788,76.631892
184514,S P PETROLEUM,KHANAPUR,Maharashtra,415307,91.08,17.267016,74.697768
184516,SAJJANJI FUELS,RAJGANGPUR,Odisha,770017,93.47,22.211018,84.561991
184517,PAARDESHWAR PETROLEUM,DIVSHI,Maharashtra,431102,91.05,19.99088,75.128169
184518,SHIVANI FILLING STATION,JAIPUR,Odisha,754133,92.49,20.333956,86.269579
184519,MARSHAL FUEL STATION,CHAIBASA,Jharkand,833201,93.17,22.525947,85.812901
184520,ANIMA SERVICE STATION,JHAJHANGI,West Bengal,735224,92.22,26.5333404,88.9222277
184521,TIRUMALA FILLING STATION,PRAGNAPUR,Telangana,502311,95.85,17.826417,78.701945
184522,SHRI KRISHNA FUELS,KOMNA,Odisha,766106,94.21,20.515259,82.670135
184523,JANAKI SERVICE STATION,HAJO,Assam,781102,89.57,26.249182,91.573825
184524,KALYAN QUALITY FUELS,DAMALACHERUVU,Andhra Pradesh,517152,98.17,13.465698,79.044773
184525,PUJITHA FILLING STATION,PERNAMITTA,Andhra Pradesh,523001,96.52,15.53397,79.99665
184526,SHIVAM FUEL CENTRE,JAGAILI,Bihar,854301,93.06,25.7769677,87.4653502
184530,UMA MAHADEO SERVICE STATION,AURANGABAD,Bihar,824101,92.93,24.741,84.367
184531,SRI BALAJI FUELS,BRAJRAJNAGAR,Odisha,768216,92.8,21.860867,83.920677
184541,BP RAILA,BHILWARA,Rajasthan,311401,90.73,25.6669255,74.6044191
184545,TIRUMALA FUELS,BADVEL TOWN,Andhra Pradesh,516227,96.87,14.724493,79.030204
184546,MOHANLAL AND SONS FILLING STATION,CHUNAR,Uttar Pradesh,231304,88.0,25.252342,83.038178
184547,KRISHNA AGENCIES,ARANI,Tamil Nadu,632317,93.68,12.651058,79.303624
184549,GOLDEN ENERGY STATION,TINSUKIA,Assam,786125,89.67,27.4968001,95.3529875
184552,PETROCARE CENTRE,PALSANA,Gujarat,394185,90.19,21.088785,72.998275
184583,KRISHNA AUTO FUELS,GANDALA NEAR BEHROR,Rajasthan,301709,91.49,27.952064,76.299444
184585,INDRANI FILLING STATION,DAKOR,Uttar Pradesh,285122,88.59,25.889979,79.429614
184587,MUNSHILAL DURGA PRASAD,ANUPGARH,Rajasthan,335701,91.75,29.174691,73.204828
184608,RAM KRIPA FUEL SALES AND SERVICE,BHATKHEDI,Madhya Pradesh,465683,92.66,23.790011,76.798166
184615,LUCKY PETRO PLAZA,CHILAKALURIPETA,Andhra Pradesh,522616,97.12,16.046964,80.14071
184645,MUNSHI RAM WALAITI RAM,DHINGI,Punjab,147201,87.42,30.396175,76.113994
184658,VENKATESHWARA AGENCIES,ARAKKONAM,Tamil Nadu,631101,93.2,13.116156,79.645849
184689,GURU NANAK FILLING STATION,DHURI,Punjab,148024,87.4,30.40682,75.875547
184767,SRI DARAM PRAHLAD & SONS,KANGTI,Telangana,502286,97.13,17.632713,78.120295
184790,SULTAN FUELS,KANIPORA,Jammu & Kashmir,190015,86.61,34.0362063,74.8390162
184819,MATSYA PETROLEUM,"DESULA, ALWAR",Rajasthan,301001,90.63,27.542083,76.676786
184849,RAHAT FILLING STATION,JAMMU,Jammu & Kashmir,180007,83.36,32.687127,74.815986
184894,SRI SARASWATHI FILLING STATION,"PEDDAPALLY VILLAGE, BOGGIDIVARIPALL",Andhra Pradesh,516150,96.51,14.251791,79.116465
184898,BP- KANTI,"VILLAGE KANTI, POST JARI, TEHSIL B",Uttar Pradesh,212107,88.97,25.24557,81.791131
184921,G.GANGARAM FILLING STATION,TOOPRAN MANDAL,Telangana,502334,95.92,17.825792,78.442819
184927,SRI SAI FILLING STATION,CHEGUNTA,Telangana,502255,96.0,17.966292,78.472288
184952,BP VYTTILA,ERNAKULAM,Kerala,682019,94.51,9.969,76.318
184958,BUDDAY NAIK FILLING STATION,YADGIR,Karnataka,585202,91.38,16.785359,77.137574
184959,CHHOGALA SHYAM FILLING STATION,RAJSAMAND,Rajasthan,313333,91.46,25.05833,73.886
184998,ABUSARIA PETRO POINT,JHUNJHUNU,Rajasthan,333001,91.75,28.106890021,75.354589868
185010,SHREE SAI PETROLEUM,PUNE,Maharashtra,411047,90.33,18.58997,73.956318
185033,YASHRATAN FILLING STATION,MUNDWA,Rajasthan,341028,90.85,26.815774,73.812061
185037,SHREE MARUTI PETROLEUM,BHOD,Gujarat,360575,90.79,21.663461,69.799511
185052,SHRI GOPAL PETROLEUM SERVICES,ILAYANGUDI,Tamil Nadu,630709,93.63,9.680897,78.57245
185053,SHREE SIDDESHWAR PETROLEUMS,MAMADAPUR,Karnataka,586113,91.09,16.533436,75.611762
185054,KUMAWAT PETRO SERVICES,SATTASAR,Rajasthan,334021,91.73,28.569035,73.080223
185096,RAJ FILLING STATION,MUZAFFARNAGAR,Uttar Pradesh,251202,88.03,29.550497,77.692059
185103,KARANI PETROLEUM,BHATWAR,Gujarat,385001,91.32,24.282631,71.421855
185127,BHABAD AND SONS,NANDGAON,Maharashtra,423106,90.75,20.437069,74.758337
185128,SHIVAM PETROLEUM,AMRELI,Gujarat,365601,91.04,21.569772,71.179801
